gene,Node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
CYP3A4,N573,0.0002085995,0.0,0.0035289726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9982355e-05,0.0,0.0,3.700243e-05,6.4214455e-06,0.0,0.0,0.0
CYP3A43,N574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP3A5,N575,9.069208e-05,0.0,0.00018634158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0311181e-05,0.0,0.0,4.9425646e-05,4.3040964e-05,0.0,8.814494e-05,0.0
CYP3A7,N576,0.0,0.0,0.0018956334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.311234e-05,0.0,0.0,0.0,0.0
CYP4F2,N577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP4F3,N578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP51A1,N579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP7A1,N580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP7B1,N581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAB1,N582,0.0,-7.584794e-06,0.0,-1.37090165e-05,0.0,0.0,0.0,0.0,0.0,0.0,-1.2930558e-05,0.0,0.0,0.0,0.0,-0.00034458833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAB2IP,N583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAGLA,N584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAPK1,N585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DARS2,N586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAXX,N587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5076625e-07,0.0,0.0,0.0
DBF4,N588,0.0,0.0,-6.6603104e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4561104e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBH,N589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCC,N590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCHS1,N591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCHS2,N592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCLRE1C,N593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCP2,N594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCPS,N595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.707932e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.441688e-09,0.0,0.0,0.0,0.0,0.0,0.0
DCTN3,N596,0.0,0.0,0.0,1.6327692e-07,7.58486e-06,1.3916101e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4411909e-06,1.828819e-05,0.0,0.0,0.0,0.0,0.0,1.6469054e-05
DCTN6,N597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.635307e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4562407e-05
DDC,N598,0.0,0.0,0.0,-0.00012082172,0.0,0.0,0.0,-0.0041031344,0.0,0.0,0.0,0.0,0.0,-0.00030026265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDIT4,N599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDO,N600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004689241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX3X,N601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX46,N602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX58,N603,0.0,0.0,0.0,2.6436763e-05,-5.336715e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00040263918,-7.0370676e-05,0.0,0.0,0.0,0.0,0.0,1.1987376e-06
DDX6,N604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.249735e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8324326e-07,0.0,0.0,0.0,0.0,0.0,0.0
DEGS1,N605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DERL1,N606,0.0,0.0,0.0,0.0,0.0,9.314512e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DERL3,N607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0073326e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0678463e-06,0.0
DET1,N608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DGAT1,N609,0.0,0.0,0.0,0.0,0.0,-6.132145e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00029248628,0.0,0.0,0.0,0.0,0.0,0.0
DGKB,N610,0.0,0.0,-8.648634e-05,6.422837e-05,0.0,0.0,0.0,7.119353e-05,5.651468e-05,0.0,0.0,-0.00018068003,0.0,6.583455e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.957359e-05,1.9997584e-05,0.0,0.0,0.0
DGKG,N611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DGKH,N612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DGKI,N613,0.0,-0.00027412805,-7.370229e-05,0.0,0.0,-0.00018977006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHTKD1,N614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHX16,N615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHX8,N616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIAPH1,N617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DICER1,N618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISP1,N619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DKK1,N620,0.0,7.297896e-08,0.0,7.431658e-08,0.0,5.24831e-08,0.0,0.0,0.0,0.0,0.0,1.3582905e-07,0.0,3.5281257e-08,0.0,0.0,0.0,3.534255e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.6061525e-08
DKK4,N621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLAT,N622,0.0,0.0,0.0,0.0,-0.0008857855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLD,N623,0.00084755936,0.0,0.0012804503,0.0,0.0,0.0,0.0,0.00070189947,0.00094278634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005982444,0.0,0.0,0.0007769881,0.00064994954,0.0,0.0013310517,0.0
DLG2,N624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014761831,0.0,0.0
DLG5,N625,3.9380575e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLGAP1,N626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022627602,0.0
DLL1,N627,0.0,1.3554493e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.391529e-07,0.0,0.0,0.0
DLX5,N628,0.0,0.0,-0.00025501408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8686947e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMBT1,N629,0.00019507858,0.0,0.0,0.0003956446,0.0,0.00028660323,0.0,0.0,0.0,0.0,-0.0031562347,-0.0011024778,0.0,0.00038510404,0.0,0.0,0.0,0.0002947012,0.0,0.0,0.0,0.00015764695,0.0,0.0,0.00063167186
DMD,N630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMGDH,N631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMXL1,N632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMXL2,N633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAH1,N634,0.0,-4.7476977e-05,-0.00013776057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012601656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.889732e-05,0.0,0.0,0.0,0.0
DNAH10,N635,1.1651266e-06,1.3180861e-06,1.3401147e-06,0.0,1.6827619e-06,1.2472187e-06,0.0,1.1303201e-06,0.0,0.0,0.0,0.0,1.1399102e-06,0.0,0.0,1.7105425e-06,0.0,0.0,0.0,0.0,1.2512407e-06,0.0,0.0,0.0,0.0
DNAH11,N636,0.0,-9.923133e-07,0.0,-9.492864e-07,0.0,0.0,0.0,-8.2749324e-07,-9.053036e-07,0.0,0.0,0.0,0.0,-8.923497e-07,0.0,0.0,0.0,0.0,0.0,0.0,-9.0194453e-07,0.0,0.0,0.0,0.0
DNAH17,N637,0.0,-9.5695796e-05,-0.0003282931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001486158,0.0,-7.146201e-05,0.0,0.0,-0.00066076335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAH2,N638,0.0,-0.00011532188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021666267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAH3,N639,0.0,-1.0497362e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4379652e-05,-9.400004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.530705e-05,0.0
DNAH5,N640,0.0,0.0,0.0,1.236035e-05,6.982415e-06,0.0,0.0,0.0,0.0,0.0,0.00018310497,1.6040698e-06,0.0,0.0,0.0,0.00023884793,0.0,0.0,1.0634454e-06,0.0,0.0,1.590868e-08,0.0,0.0,7.7847835e-07
DNAH6,N641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAH7,N642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006526416,0.0,0.0,0.00039036752,0.00021453817,0.0,0.0,0.0,0.0,0.0,0.0,0.00014749923,0.0003351517,0.0,0.0,0.0,0.0,0.0
DNAH8,N643,0.0,0.0,-8.309711e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023648905,0.0,0.0,-2.299092e-05,0.0,0.0,0.0,0.0,0.0,0.0
DNAH9,N644,0.0,1.3843279e-05,5.888988e-05,0.0,3.4314555e-05,0.0,1.3142619e-05,0.0,2.112614e-05,0.0,2.4960751e-05,0.0,0.0,0.0,1.6394908e-05,0.0,0.0,0.0,1.6300728e-05,0.0,2.0523104e-05,4.0201144e-06,0.0,1.8256738e-05,0.0
DNAI1,N645,0.0,0.0,0.0,-5.608329e-05,-1.623403e-05,-1.9709842e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0066978e-05,-6.272895e-05,0.0,0.0,0.0,0.0,0.0,-4.08008e-05
DNAJA1,N646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2287211e-05,0.0,0.0,0.0,0.0,0.0,0.0
DNAJB12,N647,0.0,0.0,0.0,4.6760795e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2792567e-07,0.0,0.0,0.0,5.2521256e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.7436721e-06
DNAJC1,N648,2.446011e-08,0.0,0.0,2.0888413e-07,0.0,5.1446546e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1451182e-07,0.0,0.0,0.0,2.346166e-07,0.0,0.0,0.0,1.4833734e-07,0.0,0.0,7.789122e-07
DNAJC3,N649,0.0,0.0,0.0,0.0,0.0,3.2474525e-06,0.0,0.0,0.0,1.4560198e-05,0.0,0.0,0.0,7.1328886e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC5,N650,0.0,0.0,0.0,0.0,0.0,6.5774216e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC5B,N651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNM1,N652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNM3,N653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNTT,N654,0.0,0.0,0.0,0.0004942855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005014152,0.0,0.0,0.0,0.0003709463,0.0,0.0,0.0,0.0,0.0,0.0,0.0006196961
DOCK1,N655,0.0,0.0,5.2229356e-05,3.094221e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7880398e-05,0.0,0.000106056395,0.0,2.6709968e-05,0.0,0.0,0.0,1.8466317e-05,0.0,0.0,3.56757e-05
DOCK2,N656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1682399e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOCK4,N657,2.7693106e-05,0.0,0.009947087,0.0,0.0,0.0,0.0,0.0022033758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026149855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOLPP1,N658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPAGT1,N659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPM2,N660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPM3,N661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPYD,N662,0.0,-5.647351e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4423585e-05,0.0,0.0,0.0,-8.908483e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8174835e-05
DPYS,N663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3068055e-05,0.0,0.0,0.0,0.0,0.0,0.0
DPYSL2,N664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRD2,N665,0.0,0.0,0.0,0.0,-0.017738197,0.0,0.0,-0.015992934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.322295e-06,0.0,0.0,-1.8510478e-05,0.0,0.0,0.0
DRD5,N666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DROSHA,N667,0.0,3.8073455e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSC2,N668,0.0,0.0,0.0,0.0,-0.00020347325,0.0,0.0,-9.778085e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012043545,0.0,0.0,0.0,0.0,0.0,0.0
DSE,N669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSG1,N670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047626498,0.0,0.0,0.0,0.0,0.0,0.0
DSG2,N671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSP,N672,0.0,-0.0009080252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00069611135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSPP,N673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DTX2,N674,-4.3286054e-05,0.0,-0.016064817,0.0,0.0,0.0,0.0,-0.009448984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUOX1,N675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUOX2,N676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUSP10,N677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUSP5,N678,1.6842051e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016482416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DYNC1H1,N679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005401542,0.0,0.0,0.0,0.0,-0.00084279716,0.0
DYNC1I1,N680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DYNC1LI2,N681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DYNC2H1,N682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DYNLT1,N683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2F3,N684,0.0,0.0,0.0,0.0010310085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3599863e-05,0.0,0.0,0.0
E2F4,N685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2F5,N686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EBAG9,N687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECHDC1,N688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECHS1,N689,0.0,0.0,0.0,0.000818404,0.0,0.0006010278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007876635,0.0,0.0,0.0,0.00016760008,0.0,0.0,0.00022891752,0.00019148918,0.0,0.0,0.00095628656
EDARADD,N690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDN1,N691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
